opportunity_id,sales_agent,product,account,deal_outcome,engage_date,close_date,deal_duration,deal_duration_bucket_month,close_value,price_adjustment_pct
YHKT6YJ7,Moses Frase,GTX Basic,Dambase,Won,2016-12-16,2017-03-13,87,3-4,589.0,0.07090909090909091
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,88,3-4,493.0,-0.10363636363636364
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,82,3-4,50.0,-0.09090909090909091
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,102,3-4,492.0,-0.10545454545454545
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,86,3-4,1255.0,0.14507299270072993
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,77,3-4,463.0,-0.15818181818181817
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,100,3-4,0.0,0.0
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,85,3-4,605.0,0.1
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,93,3-4,1315.0,0.19981751824817517
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,75,3-4,559.0,0.016363636363636365
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,101,3-4,557.0,0.012727272727272728
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,75,3-4,48.0,-0.12727272727272726
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,98,3-4,6282.0,0.1459321415541773
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,74,3-4,3246.0,-0.04332449160035367
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,86,3-4,514.0,-0.06545454545454546
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,87,3-4,1132.0,0.032846715328467155
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,93,3-4,5918.0,0.07953301714702664
127ZPLXQ,Kary Hendrixson,GTX Pro,Hottechi,Lost,2016-12-18,2017-03-18,90,3-4,0.0,0.0
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,86,3-4,0.0,0.0
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,85,3-4,0.0,0.0
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,96,3-4,2955.0,-0.1290893015030946
FCFDJIEZ,Vicki Laflamme,GTX Pro,Fasehatice,Won,2016-12-18,2017-03-21,93,3-4,3742.0,-0.22381248703588466
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,86,3-4,64.0,0.16363636363636364
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,99,3-4,0.0,0.0
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,89,3-4,1164.0,0.06204379562043796
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,78,3-4,65.0,0.18181818181818182
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,78,3-4,0.0,0.0
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,87,3-4,441.0,-0.19818181818181818
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,83,3-4,0.0,0.0
MOPWEMB5,Vicki Laflamme,GTX Pro,Hatfan,Won,2016-12-19,2017-03-16,87,3-4,4907.0,0.017838622692387472
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,71,3-4,0.0,0.0
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,95,3-4,3269.0,-0.036545829649277925
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,82,3-4,579.0,0.05272727272727273
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,95,3-4,0.0,0.0
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,77,3-4,0.0,0.0
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,101,3-4,51.0,-0.07272727272727272
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,78,3-4,64.0,0.16363636363636364
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,78,3-4,60.0,0.09090909090909091
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,96,3-4,1186.0,0.08211678832116788
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,78,3-4,3577.0,0.054229295608605954
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,76,3-4,1020.0,-0.06934306569343066
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,92,3-4,53.0,-0.03636363636363636
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,79,3-4,0.0,0.0
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,97,3-4,0.0,0.0
QZ3VV4C1,Kary Hendrixson,GTX Pro,Sunnamplex,Won,2016-12-21,2017-03-08,77,3-4,4719.0,-0.021157436216552583
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,91,3-4,546.0,-0.007272727272727273
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,90,3-4,1212.0,0.10583941605839416
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,77,3-4,0.0,0.0
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,95,3-4,0.0,0.0
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,82,3-4,5533.0,0.009303174024078804
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,69,3-4,3295.0,-0.02888299440023578
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,99,3-4,45.0,-0.18181818181818182
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,72,3-4,56.0,0.01818181818181818
01QKN578,Darcel Schlecht,GTX Pro,Funholding,Won,2016-12-23,2017-03-20,87,3-4,4247.0,-0.11906243517942336
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,80,3-4,3440.0,0.013852048334806955
ZC3KKSUK,James Ascencio,GTX Pro,Plexzap,Won,2016-12-23,2017-03-02,69,3-4,5040.0,0.04542626011200996
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,79,3-4,469.0,-0.14727272727272728
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,74,3-4,58.0,0.05454545454545454
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,82,3-4,2955.0,-0.1290893015030946
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,92,3-4,5228.0,-0.04633345494345129
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,80,3-4,3358.0,-0.01031535514294135
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,95,3-4,0.0,0.0
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,97,3-4,517.0,-0.06
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,69,3-4,615.0,0.11818181818181818
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,76,3-4,0.0,0.0
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,74,3-4,62.0,0.12727272727272726
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,78,3-4,4711.0,-0.14064210142283837
F90O03ZH,Donn Cantrell,GTX Pro,Kinnamplus,Lost,2016-12-25,2017-03-23,88,3-4,0.0,0.0
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,95,3-4,510.0,-0.07272727272727272
X6GL64T5,Gladys Colclough,GTX Pro,Warephase,Won,2016-12-25,2017-03-25,90,3-4,4891.0,0.014519809168222361
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,82,3-4,926.0,-0.1551094890510949
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,75,3-4,56.0,0.01818181818181818
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,70,3-4,47.0,-0.14545454545454545
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,87,3-4,0.0,0.0
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,74,3-4,6490.0,0.18387449835826342
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,66,3-4,3841.0,0.13203654582964927
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,78,3-4,5256.0,-0.041225829989055086
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,91,3-4,0.0,0.0
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,88,3-4,0.0,0.0
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,63,3-4,625.0,0.13636363636363635
0IO00FNS,Darcel Schlecht,GTX Pro,Warephase,Lost,2016-12-28,2017-03-16,78,3-4,0.0,0.0
8S6TNXYB,Darcel Schlecht,GTX Pro,Conecom,Won,2016-12-28,2017-03-22,84,3-4,3952.0,-0.1802530595312176
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,75,3-4,5515.0,0.006019700839109814
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,78,3-4,57.0,0.03636363636363636
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,90,3-4,51.0,-0.07272727272727272
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,75,3-4,3803.0,0.12083701738874153
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,88,3-4,5459.0,-0.004195549069682597
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,84,3-4,4148.0,0.2225169466548777
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,84,3-4,5002.0,-0.08755928493250638
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,64,3-4,3351.0,-0.01237842617152962
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,80,3-4,571.0,0.038181818181818185
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,71,3-4,601.0,0.09272727272727273
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,74,3-4,576.0,0.04727272727272727
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,64,3-4,52.0,-0.05454545454545454
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,74,3-4,1185.0,0.0812043795620438
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,89,3-4,0.0,0.0
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,75,3-4,56.0,0.01818181818181818
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,90,3-4,54.0,-0.01818181818181818
S33WRL0Y,Zane Levy,GTX Pro,Xx-holding,Won,2016-12-29,2017-03-13,74,3-4,4818.0,-0.0006222775357809583
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,59,2,5087.0,-0.07205399489237505
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,77,3-4,1116.0,0.01824817518248175
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,78,3-4,510.0,-0.07272727272727272
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,74,3-4,565.0,0.02727272727272727
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,84,3-4,633.0,0.1509090909090909
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,87,3-4,3962.0,0.1676982021809608
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,80,3-4,3672.0,0.08222811671087533
FZDRB789,Zane Levy,GTX Pro,Goodsilron,Won,2017-01-01,2017-03-18,76,3-4,4586.0,-0.04874507363617507
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,59,2,60.0,0.09090909090909091
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,122,5+,572.0,0.04
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,58,2,550.0,0.0
06B7XWPC,Kary Hendrixson,GTX Pro,Sonron,Won,2017-01-02,2017-03-17,74,3-4,4125.0,-0.14436838830118232
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,67,3-4,3647.0,0.07486000589448866
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,78,3-4,573.0,0.04181818181818182
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,86,3-4,542.0,-0.014545454545454545
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,68,3-4,3479.0,0.025346301208370173
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,78,3-4,0.0,0.0
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,77,3-4,1012.0,-0.07664233576642336
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,62,3-4,990.0,-0.09671532846715329
N36DEZBR,James Ascencio,GTX Pro,Sunnamplex,Won,2017-01-03,2017-03-18,74,3-4,4374.0,-0.09271935283136279
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,73,3-4,0.0,0.0
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,86,3-4,1054.0,-0.03832116788321168
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,71,3-4,55.0,0.0
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,61,3-4,0.0,0.0
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,80,3-4,1073.0,-0.020985401459854013
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,75,3-4,0.0,0.0
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,71,3-4,586.0,0.06545454545454546
ZOQ8RC86,Marty Freudenburg,GTX Pro,Treequote,Won,2017-01-04,2017-05-05,121,5+,4667.0,-0.03194358017008919
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,83,3-4,880.0,-0.19708029197080293
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,67,3-4,3676.0,0.0834070144414972
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,79,3-4,0.0,0.0
RK52YU8S,Darcel Schlecht,GTX Pro,Treequote,Lost,2017-01-05,2017-03-09,63,3-4,0.0,0.0
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,80,3-4,0.0,0.0
HG07LMHI,Jonathan Berthelot,GTX Pro,Treequote,Won,2017-01-05,2017-03-19,73,3-4,4716.0,-0.021779713752333542
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,84,3-4,0.0,0.0
2U54WYQ1,Vicki Laflamme,GTX Pro,Goodsilron,Won,2017-01-05,2017-03-23,77,3-4,4211.0,-0.12652976560879486
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,74,3-4,0.0,0.0
MXNVX2AM,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-01-06,2017-03-18,71,3-4,0.0,0.0
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,70,3-4,56.0,0.01818181818181818
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,76,3-4,0.0,0.0
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,76,3-4,44.0,-0.2
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,80,3-4,532.0,-0.03272727272727273
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,124,5+,0.0,0.0
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,73,3-4,0.0,0.0
L1EJIE5L,Reed Clapper,GTX Pro,Kinnamplus,Lost,2017-01-06,2017-03-17,70,3-4,0.0,0.0
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,77,3-4,0.0,0.0
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,60,2,622.0,0.13090909090909092
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,57,2,0.0,0.0
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,68,3-4,1257.0,0.1468978102189781
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,77,3-4,1135.0,0.035583941605839414
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,80,3-4,0.0,0.0
L0345WKB,Zane Levy,GTX Pro,Newex,Won,2017-01-07,2017-03-14,66,3-4,4313.0,-0.10537232939224227
S24L8LVR,Anna Snelling,GTX Plus Pro,Dambase,Won,2017-01-08,2017-03-18,69,3-4,5210.0,-0.049616928128420286
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,78,3-4,47.0,-0.14545454545454545
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,73,3-4,3220.0,-0.05098732684939582
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,77,3-4,47.0,-0.14545454545454545
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,76,3-4,63.0,0.14545454545454545
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,65,3-4,56.0,0.01818181818181818
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,51,2,65.0,0.18181818181818182
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,69,3-4,5743.0,0.047610361182050344
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53,2,53.0,-0.03636363636363636
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,80,3-4,4974.0,-0.09266690988690258
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,75,3-4,3892.0,0.1470674918950781
YMGWLEHY,Garret Kinder,GTX Pro,Betasoloin,Won,2017-01-09,2017-03-21,71,3-4,3822.0,-0.2072184194150591
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-01-09,2017-03-02,52,2,504.0,-0.08363636363636363
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,79,3-4,3145.0,-0.07309165929855585
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,77,3-4,564.0,0.025454545454545455
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,64,3-4,1117.0,0.01916058394160584
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,2017-01-10,2017-03-26,75,3-4,59.0,0.07272727272727272
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,77,3-4,52.0,-0.05454545454545454
LTTYTAXA,Donn Cantrell,GTX Pro,Kan-code,Won,2017-01-10,2017-03-24,73,3-4,4694.0,-0.026343082348060567
ZWFPD71J,Kami Bicknell,GTX Pro,Plusstrip,Won,2017-01-10,2017-03-06,55,2,5620.0,0.16573325036299522
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,57,2,1095.0,-0.0009124087591240876
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-01-10,2017-05-02,112,3-4,0.0,0.0
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-01-10,2017-03-30,79,3-4,489.0,-0.11090909090909092
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,2017-01-10,2017-03-16,65,3-4,5908.0,0.07770886537759941
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,2017-01-10,2017-03-11,60,2,3820.0,0.12584733274388446
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,2017-01-10,2017-03-12,61,3-4,0.0,0.0
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,2017-01-10,2017-03-20,69,3-4,581.0,0.056363636363636366
WPXAMXD2,Darcel Schlecht,GTX Plus Pro,Funholding,Lost,2017-01-11,2017-03-10,58,2,0.0,0.0
A4BBDK82,Jonathan Berthelot,GTX Basic,Gogozoom,Won,2017-01-11,2017-03-28,76,3-4,585.0,0.06363636363636363
4XCJP60W,Kami Bicknell,GTX Basic,Nam-zim,Won,2017-01-11,2017-05-06,115,3-4,572.0,0.04
CDKX2A19,Lajuana Vencill,MG Advanced,Zumgoity,Won,2017-01-11,2017-03-12,60,2,3669.0,0.08134394341290893
344I60EI,Markita Hansen,GTX Plus Basic,Golddex,Won,2017-01-11,2017-03-16,64,3-4,1091.0,-0.004562043795620438
YI30GSB5,Marty Freudenburg,GTX Plus Basic,Rangreen,Lost,2017-01-11,2017-03-31,79,3-4,0.0,0.0
0IYQX303,Reed Clapper,GTX Pro,Donquadtech,Won,2017-01-11,2017-03-17,65,3-4,4905.0,0.017423771001866834
6IMUQYMN,Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,2017-01-12,2017-03-10,57,2,540.0,-0.01818181818181818
N9GAZ6B6,Gladys Colclough,MG Special,Zumgoity,Won,2017-01-12,2017-03-20,67,3-4,49.0,-0.10909090909090909
8O3IYWSM,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-01-12,2017-05-17,125,5+,513.0,-0.06727272727272728
R3OR0J5C,Lajuana Vencill,MG Special,Gogozoom,Won,2017-01-12,2017-03-30,77,3-4,54.0,-0.01818181818181818
RXV4UXRE,Violet Mclelland,MG Special,Yearin,Won,2017-01-12,2017-03-23,70,3-4,56.0,0.01818181818181818
5AKGNKX1,Anna Snelling,MG Special,Konmatfix,Won,2017-01-13,2017-03-16,62,3-4,58.0,0.05454545454545454
KNLMLTJH,Anna Snelling,MG Special,Treequote,Won,2017-01-13,2017-03-27,73,3-4,58.0,0.05454545454545454
G9GH5KV5,Kami Bicknell,GTX Pro,Nam-zim,Won,2017-01-13,2017-03-21,67,3-4,4453.0,-0.07633271105579756
H06UZJH8,Kary Hendrixson,MG Special,Plusstrip,Lost,2017-01-13,2017-05-08,115,3-4,0.0,0.0
K1RXVUG9,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-01-13,2017-03-14,60,2,619.0,0.12545454545454546
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,2017-01-13,2017-05-14,121,5+,5163.0,-0.0581904414447282
070M5M6X,Maureen Marcano,GTX Pro,Green-Plus,Won,2017-01-13,2017-03-25,71,3-4,4071.0,-0.1555693839452396
DFTR2O9K,Reed Clapper,MG Special,Donquadtech,Won,2017-01-13,2017-05-08,115,3-4,56.0,0.01818181818181818
S9MECO24,Violet Mclelland,MG Advanced,Sumace,Lost,2017-01-13,2017-03-31,77,3-4,0.0,0.0
EJSFO67U,Donn Cantrell,GTX Pro,Zotware,Won,2017-01-14,2017-03-29,74,3-4,4375.0,-0.09251192698610247
SKTD4GGU,Kami Bicknell,GTX Basic,Golddex,Won,2017-01-14,2017-03-28,73,3-4,610.0,0.10909090909090909
SNAPG5KC,Vicki Laflamme,MG Advanced,Hatfan,Lost,2017-01-14,2017-05-05,111,3-4,0.0,0.0
561707V4,Vicki Laflamme,GTX Pro,Xx-holding,Won,2017-01-14,2017-03-17,62,3-4,4554.0,-0.05538270068450529
J28ZRO9G,Wilburn Farren,MG Advanced,Konex,Won,2017-01-14,2017-05-18,124,5+,2880.0,-0.15119363395225463
KZ8Q0AFX,Corliss Cosme,GTX Plus Basic,Initech,Lost,2017-01-15,2017-05-02,107,3-4,0.0,0.0
AOOFHH6F,Markita Hansen,MG Special,Scotfind,Won,2017-01-15,2017-05-18,123,5+,60.0,0.09090909090909091
5U9Y1P87,Maureen Marcano,GTX Basic,Condax,Won,2017-01-15,2017-03-21,65,3-4,688.0,0.2509090909090909
J0Y91LUA,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,2017-01-15,2017-03-22,66,3-4,6142.0,0.12039401678219627
YBRZQFEO,Maureen Marcano,GTX Pro,Green-Plus,Won,2017-01-15,2017-03-31,75,3-4,4939.0,0.024476249740717694
